Timestamp,temperature(c),windDirection(deg),windSpeed(mps),humidity(pcnt),pressure(hPa),cloudiness(pcnt),fog(pcnt),lowClouds(pcnt),mediumClouds(pcnt),highClouds(pcnt),dewpointTemperature(c)
2016-02-29T18:00:00Z,5.8,267.8,5.1,73.3,1027.4,86.7,0.0,80.5,0.8,18.0,1.3
2016-03-01T00:00:00Z,9.4,234.0,1.5,51.6,1025.3,14.1,0.0,0.8,13.3,0.0,-0.2
2016-03-01T06:00:00Z,4.6,341.9,0.9,76.8,1024.8,100.0,0.0,2.3,100.0,100.0,0.7
2016-03-01T12:00:00Z,4.4,51.8,1.1,87.4,1021.9,100.0,0.0,0.0,99.2,100.0,2.4
2016-03-01T18:00:00Z,7.4,266.2,0.6,78.3,1020.4,100.0,0.0,89.8,95.3,100.0,3.8
2016-03-02T00:00:00Z,11.6,21.8,0.4,67.2,1015.9,64.8,0.0,0.0,14.1,63.3,5.7
2016-03-02T06:00:00Z,7.6,321.0,1.1,78.6,1014.0,94.5,0.0,0.0,46.9,94.5,4.1
2016-03-02T12:00:00Z,3.9,331.4,1.8,75.1,1011.9,94.5,0.0,0.8,80.5,92.2,-0.3
2016-03-02T18:00:00Z,8.0,299.5,1.1,79.2,1015.1,52.3,0.0,43.0,43.0,0.0,4.5
2016-03-03T00:00:00Z,11.7,21.5,1.1,66.8,1010.0,100.0,0.0,0.0,29.7,100.0,5.7
2016-03-03T06:00:00Z,6.2,29.0,1.7,86.3,1003.8,96.9,0.0,0.0,64.8,95.3,4.0
2016-03-03T12:00:00Z,6.3,289.8,4.1,83.2,1007.1,99.2,0.0,2.3,99.2,74.2,3.6
2016-03-03T18:00:00Z,7.7,258.9,4.5,70.1,1011.9,18.0,0.0,13.3,9.4,2.3,2.5
2016-03-04T00:00:00Z,9.9,285.2,1.4,52.4,1011.5,39.1,0.0,0.8,13.3,35.2,0.5
2016-03-04T06:00:00Z,5.6,275.4,1.4,73.6,1013.6,99.2,0.0,0.0,97.7,99.2,1.1
2016-03-04T12:00:00Z,1.9,0.7,0.7,86.1,1014.8,93.8,0.0,16.4,93.8,0.8,-0.4
